Headline,Datetime,Sentiment,Score
"הפיגוע בכרמי צור בגוש עציון: שני ישראלים נפגעו מהירי, חשד למחבל נוסף",2024-08-30T20:57:51,positive,0.4887312054634094
"נוהל ""אביר לילה"", המתריע על חדירת מחבלים, הופעל בסאסא שבגליל העליון",2024-08-30T20:52:37,negative,0.9535043239593506
במקביל לפיצוץ הרכב: מחבל פתח באש סמוך לגוש עציון - ונוטרל,2024-08-30T20:50:12,neutral,0.6714268922805786
"2 נפגעים בפיצוץ רכב ליד צומת גוש עציון. חשש לנעדר, הנסיבות בבדיקה",2024-08-30T20:44:43,negative,0.5623000264167786
"פיצוץ גדול אירע בתחנת דלק סמוך לצומת גוש עציון, לא דווח על נפגעים",2024-08-30T20:41:55,negative,0.831710934638977
תימן: לפחות 5 הרוגים ו-13 פצועים בפיצוץ בתחנת דלק בעדן,2024-08-30T20:37:09,negative,0.9902573823928833
"הירי לגליל העליון: רקטות התפוצצו בשטחים פתוחים, לא דווח על נפגעים",2024-08-30T20:27:35,positive,0.4887312054634094
בית המשפט העליון בברזיל קבע - תיחסם הגישה במדינה לרשת החברתית X (טוויטר),2024-08-30T20:26:05,neutral,0.6714268922805786
"דיווח בגרמניה: אישה דקרה 5 בני אדם באוטובוס במערב המדינה, 3 במצב אנוש",2024-08-30T20:12:32,positive,0.5215301513671875
דיווחים בלבנון: תקיפות בדרום המדינה,2024-08-30T20:08:10,positive,0.5215301513671875
"צה""ל: תקפנו מבנה עם מחבלי חיזבאללה בדרום לבנון",2024-08-30T20:05:19,negative,0.9603200554847717
אזעקות גם באזור מירון,2024-08-30T20:03:55,negative,0.41923418641090393
אזעקות נוספות בגליל המערבי,2024-08-30T20:01:40,negative,0.41923418641090393
"ארגון הסיוע שצה""ל ירה אמש לעבר שיירה שלו ברצועה: ""4 פלסטינים נהרגו""",2024-08-30T20:01:00,negative,0.41923418641090393
אזעקות ביישובים לא מפונים בגליל המערבי,2024-08-30T19:58:12,negative,0.41923418641090393
"תושבי יישובים מפונים ולא-מפונים בגליל המערבי הונחו: ""להישאר ליד ממ""דים""",2024-08-30T19:40:32,negative,0.9902573823928833
רוסיה: 5 הרוגים ו-37 פצועים בתקיפה אוקראינית במחוז בלגורוד,2024-08-30T19:31:18,neutral,0.6976075172424316
"עשרות מפגינים מול ביתו של נתניהו בקיסריה, אחרי פרסום הציטוטים מהקבינט",2024-08-30T19:11:39,positive,0.5597041249275208
לוחם הטאקוונדו הפראלימפי עדנאן מילאד הפסיד בקרב על מדליית הארד,2024-08-30T18:51:14,negative,0.7780694365501404
"המשטרה: ""בניגוד לטענות - אפשרנו למשפחות חטופים להפגין מול ביתה של רגב""",2024-08-30T18:28:19,positive,0.4887312054634094
"משפחות חטופים לנתניהו: ""אם ויתרת עליהם - תודיע על זה""",2024-08-30T18:21:01,neutral,0.6437302827835083
"ראש המוסד התנגד להחלטה בקבינט: ""אין בהצבעה היגיון""",2024-08-30T18:16:04,neutral,0.6976075172424316
דיווח בלבנון: תקיפה בדרום המדינה,2024-08-30T17:39:46,positive,0.5215301513671875
"גבר טבע באילת אחרי שאיבד את ההכרה, מצבו קשה",2024-08-30T17:36:45,neutral,0.8213383555412292
"הממשלה אישרה את הארכת שירות המילואים, מבלי להתייחס לסוגיית החרדים",2024-08-30T17:31:06,positive,0.4887312054634094
נקבע מותו של רוכב האופניים שנפגע מרכב בהרצליה,2024-08-30T17:26:42,negative,0.9535043239593506
אוקראינה: זלנסקי הדיח את מפקד חיל האוויר בעקבות התרסקות ה-F-16,2024-08-30T17:23:52,negative,0.41923418641090393
גלנט על ההחלטה שהתקבלה בקבינט: זו הייתה הכרעה בין חטופים לבין ציר פילדלפי,2024-08-30T17:15:26,neutral,0.8213383555412292
"דיווח: הקטטה במלון בטאבה פרצה כי התיירים לא רצו לשלם, עובד נפצע קשה",2024-08-30T17:10:07,positive,0.5215301513671875
"שרי החוץ של ירדן ואיראן שוחחו על ""ההסלמה ביו""ש"", וקבעו להיפגש",2024-08-30T16:59:28,negative,0.9863505959510803
"משפחות חטופים הגיעו להפגין מול ביתה של רגב, המשטרה הוזעקה: ""לא נוח לה""",2024-08-30T16:54:36,neutral,0.6437302827835083
"בני משפחות חטופים מחו מול בית רה""מ בי-ם: ""על מי עוד אתה מוכן לוותר?""",2024-08-30T16:44:42,neutral,0.6714268922805786
הנרצחת ברמלה: דועאא אבו זיד,2024-08-30T16:39:20,positive,0.4887312054634094
"דיווח במצרים: קטטה פרצה בין פועל לישראלים במלון בטאבה, 4 נפצעו",2024-08-30T16:36:39,positive,0.5215301513671875
"צה""ל: בוצע ירי ארטילרי לכמה אזורים בדרום לבנון, מטוסי קרב תקפו משגרים",2024-08-30T16:25:14,negative,0.9603200554847717
"דיווחים: תקיפות בדרום לבנון, חיזבאללה לקח אחריות על 4 פעולות מהבוקר",2024-08-30T16:12:56,positive,0.5215301513671875
"אונייה אמריקנית פרקה באשדוד 3,577 משטחי סיוע הומניטרי שמיועד לעזה",2024-08-30T16:10:18,negative,0.41923418641090393
פורטוגל: 2 הרוגים ו-3 נעדרים בהתרסקות מסוק בצפון המדינה,2024-08-30T16:00:15,negative,0.831710934638977
מדליה שנייה לישראל במשחקים הפראלימפיים: זהב לשחיין עמי דדאון,2024-08-30T15:58:14,neutral,0.6437302827835083
"רוכב אופניים נפגע מרכב בהרצליה, מצבו אנוש",2024-08-30T15:55:33,neutral,0.6976075172424316
"בחיזבאללה טוענים: ""פגענו בבסיס גלילות, ישראל מסתירה זאת""",2024-08-29T18:55:18,neutral,0.6714268922805786
שר החוץ האירופי נכשל בניסיונו להטיל סנקציות על בן גביר וסמוטריץ',2024-08-29T18:50:02,negative,0.9863505959510803
"דיווחים: בסיס אמריקני בסוריה הותקף באמצעות טילים וכטב""מים",2024-08-29T18:46:38,positive,0.5215301513671875
"דיווח: אפל בשיחות להשקעה ב-OpenAI, שיצרה את ChatGPT",2024-08-29T18:42:28,positive,0.5215301513671875
"ארה""ב: נשיאת אוניברסיטה התפטרה בשל ביקורת על התמודדותה עם אנטישמיות",2024-08-29T18:33:54,negative,0.41923418641090393
"יועצה של סגנית הנשיא האריס: ""ביטחון ישראל הוא כוכב הצפון שלה""",2024-08-29T18:23:18,neutral,0.5934463739395142
"בנו של אריה זלמנוביץ': ""פרחאן נפצע וסייע לאבא, אלו עוצמות שקשה לתאר""",2024-08-29T17:57:22,neutral,0.6714268922805786
"סון הר מלך לכ-50 מפגינים מחוץ לבית הפצ""רית: ""לא נשתוק עד שהיא תעוף""",2024-08-29T17:53:14,negative,0.7264285683631897
"משפחות חטופים עתרו לבג""ץ: למנוע מנתניהו להכריע לבדו בעסקה",2024-08-29T17:46:13,neutral,0.6437302827835083
"עכשיוצה""ל: אבנים נזרקו על רכב ישראלי בחווארה, הנהג יצא וירה. אין נפגעים",,positive,0.5597041249275208
"חמאס בירך על ההפוגות לטובת מבצע החיסונים בעזה: ""נשתף פעולה""",2024-08-29T17:40:41,neutral,0.6368716359138489
הגרלת ליגת האלופות: הישראלי אוסקר גלוך וזלצבורג יפגשו את ריאל מדריד,2024-08-29T17:38:58,positive,0.4887312054634094
"רגב על טקס 7/10: ""האזרחים יוכלו לקחת חלק באירועים שונים וגם לצפות בטקס""",2024-08-29T17:36:29,neutral,0.6976075172424316
"השר ארבל: ""להקים ועדת חקירה ממלכתית בהקדם - במקום האזרחית""",2024-08-29T17:33:47,positive,0.4887312054634094
"המסמכים שצה""ל חשף על זיוף סקרים בידי חמאס - אותרו בביה""ח שיפא בעזה",2024-08-29T17:16:23,positive,0.4887312054634094
"שלמה דגני נהרג בהתרסקות המטוס הקל ליד בנימינה, כ-13 שנה אחרי שנהרג אחיו",2024-08-30T13:43:01,negative,0.9863505959510803
"מטולה: רחפן נפץ התפוצץ במושבה. אין נפגעים, נזק נגרם לתשתיות",2024-08-30T13:37:54,neutral,0.6437302827835083
"דיווחים בלבנון: טיל כבד נורה לעבר מטולה, ירי ארטילרי בתגובה",2024-08-30T13:27:34,positive,0.5215301513671875
"בכיר בחמאס: ""הפגישות בדוחא נכשלו, המו""מ לקראת קריסה""",2024-08-30T13:23:04,neutral,0.6714268922805786
"בריטניה: ""מודאגים מאוד"" מהמבצע הצבאי של ישראל בגדה",2024-08-30T09:11:43,neutral,0.6714268922805786
"אוקראינה אישרה: F-16 התרסק בזמן הגנה מפני מתקפה רוסית, הטייס נהרג",2024-08-29T17:09:21,negative,0.41923418641090393
"צה""ל חשף: חמאס זייף את סקרי דעת הקהל בעזה. נתוני האמת: התמיכה בארגון בשפל",2024-08-29T17:00:00,negative,0.9603200554847717
המשחקים הפראלימפיים בפריז: אסף יסעור הבטיח לישראל מדליה בטאקוונדו,2024-08-29T16:49:39,positive,0.4887312054634094
"מטה המשפחות לנתניהו: ""די לזרות חול בעיני הציבור ולא לחתום על עסקה, חטיבת רפיח הוכנעה""",2024-08-29T16:40:23,neutral,0.6437302827835083
הקבינט יתכנס ביום ראשון בירושלים,2024-08-30T09:08:21,positive,0.4887312054634094
"לשכת רה""מ על הצהרת גלנט: ""מובן מאליו""",2024-08-29T16:34:48,negative,0.7780694365501404
"גבר נדקר ביפו, מצבו קשה",2024-08-30T13:19:42,neutral,0.8213383555412292
"ליברמן : ""מקבלי ההחלטות מתעלמים מהעשרת האורניום של איראן""",2024-08-29T16:32:09,negative,0.7780694365501404
"ארגון הבריאות: ""צה""ל הסכים להפוגה הומניטרית ל-3 ימים ב-3 אזורים בעזה""",2024-08-29T16:24:28,negative,0.41923418641090393
גלנט: להרחיב את מטרות המלחמה ולכלול את השבת תושבי הצפון,2024-08-29T16:17:55,neutral,0.8213383555412292
"2 פצועים בהתהפכות טרקטורון ליד אשקלון, אחד מהם במצב קשה",2024-08-29T16:13:26,negative,0.5623000264167786
"עכשיוצה""ל: המבצע באזור ג'נין נמשך, עד כה חוסלו 20 מחבלים ונעצרו 17 מבוקשים",,positive,0.5597041249275208
"תאונת ה""פגע וברח"" בבני ברק: נתפסו 2 חשודים שנמלטו מהזירה",2024-08-30T13:06:16,negative,0.9902573823928833
"קיש הזמין את רן ארז ל""ישיבה דחופה"": ""אין אפשרות להשלים עם שביתה""",2024-08-30T12:01:03,neutral,0.7520488500595093
ונצואלה: הפסקת חשמל בבירה ובאזורים נוספים במדינה,2024-08-30T10:34:26,negative,0.7209527492523193
"באישור שב""כ, ""מטעמים הומניטריים"": עמירם בן אוליאל כבר לא במעצר בבידוד",2024-08-30T10:31:57,neutral,0.6714268922805786
"צה""ל השלים תרגיל העלאת כשירות בגליל המזרחי, שדימה מעבר משגרה לחירום",2024-08-30T13:00:00,negative,0.9603200554847717
"אוקראינה: ילד נהרג בהפצצה רוסית שפגעה בגן ילדים בחרקוב, 28 נפצעו",2024-08-30T12:59:46,negative,0.41923418641090393
"בכיר חמאס: המו""מ בשלב קריטי עקב התעקשות נתניהו להיאחז בציר פילדלפי",2024-08-30T09:35:40,neutral,0.6714268922805786
ארגון הבריאות העולמי: 1.2 מיליון מנות חיסון נגד פוליו הועברו לעזה,2024-08-30T08:50:38,negative,0.41923418641090393
אירוויזיון 2025: העיר באזל תארח את תחרות השירה,2024-08-30T08:13:30,negative,0.41923418641090393
"משרדי האוצר, הכלכלה והחקלאות: מחירי הדבש יוזלו לקראת החגים",2024-08-30T08:09:11,neutral,0.6437302827835083
המשחקים הפראלימפיים: מורן סמואל עלתה בקלות לגמר תחרות החתירה,2024-08-30T07:53:41,positive,0.4887312054634094
"לפיד על חשיפת ההתרעה למלחמה: ""זה נכון, נתניהו משקר""",2024-08-30T07:51:27,negative,0.7780694365501404
"צה""ל: ""ראש התארגנות הטרור של חמאס בג'נין חוסל בחילופי אש""",2024-08-30T07:46:59,negative,0.9603200554847717
"ליברמן על חשיפת ההתרעה למלחמה: ""על האחראים למחדל 7/10 ללכת הביתה""",2024-08-30T07:36:55,negative,0.7780694365501404
רוכב אופניים נפצע קשה בתאונה עם מכונית בנתניה,2024-08-30T07:00:36,neutral,0.6976075172424316
"עשרות מחבלים חוסלו ברפיח, 30 מטרות טרור הותקפו ברחבי הרצועה",2024-08-30T06:38:29,positive,0.5597041249275208
"עינב צנגאוקר נגד נתניהו: ""החליט לקבור את החטופים במנהרות""",2024-08-30T06:30:42,positive,0.5597041249275208
"מד""א מעדכן: גבר נהרג בהתרסקות המטוס הקל באזור בנימינה",2024-08-30T06:07:03,neutral,0.6437302827835083
"גבר נפל מגובה במהלך גזימת עצים בגליל התחתון, מצבו אנוש",2024-08-30T05:58:34,neutral,0.8213383555412292
המשחקים הפראלימפיים: הטוניסאי החרים את המפגש מול נדב לוי בטורניר הבוצ'ה,2024-08-30T09:30:06,positive,0.4887312054634094
אחרי כחודש: הושלמה פעילות אוגדה 98 בחאן יונס ודיר אל-בלח,2024-08-30T09:30:00,negative,0.41923418641090393
"דיווח: ירדן חוששת מעקירת פלסטינים למדינה עקב פעילות ישראל ביו""ש",2024-08-30T05:55:18,positive,0.5215301513671875
ראשוני: פצועים אנוש ובינוני בהתרסקות מטוס קל ליד בנימינה,2024-08-30T05:50:28,neutral,0.6976075172424316
"מטה משפחות החטופים נגד נתניהו: ""לא מחמיץ הזדמנות לוודא שלא תהיה עסקה""",2024-08-30T05:17:28,neutral,0.6437302827835083
נעצרו גנן וסייעת בחשד להתעללות בפעוטות בגן בתל אביב,2024-08-30T05:13:33,negative,0.9535043239593506
הפלסטינים: 3 נהרגו בתקיפת הרכב על ידי כלי הטיס מדרום לג'נין,2024-08-30T05:07:56,positive,0.4887312054634094
"חשד ל""פגע וברח"": הולך רגל נהרג מפגיעת רכב בבני ברק",2024-08-30T04:56:18,neutral,0.6368716359138489
"ביולי 2023 ראש השב""כ אמר לנתניהו: ""אני מוסר לך היום התרעה למלחמה""",2024-08-30T04:08:52,neutral,0.6714268922805786
"טניס: קרלוס אלקראס הודח כבר בסיבוב השני באליפות ארה""ב הפתוחה",2024-08-30T03:58:41,neutral,0.8986721038818359
"הקבינט המדיני-ביטחוני הצביע בעד השארת כוחות צה""ל בציר פילדלפי",2024-08-30T03:52:22,positive,0.4887312054634094
"צה""ל: כלי טיס תקף חוליית מחבלים בהיתקלות עם כוחות הביטחון בג'נין",2024-08-30T03:14:39,negative,0.9603200554847717
"התחזית: ללא שינוי ניכר, במהלך הסופ""ש טפטוף עד גשם מקומי קל צפוי בצפון ובמרכז",2024-08-30T02:35:28,positive,0.4887312054634094
"האריס בריאיון ראשון משותף עם סגנה המיועד: ""תמיד אתמוך בישראל, חייבים עסקה""",2024-08-30T01:31:36,positive,0.4887312054634094
"טראמפ ביקש מביהמ""ש הפדרלי להתערב בתיק ""דמי השתיקה"" כדי לבטל את הרשעתו",2024-08-30T01:11:09,neutral,0.8986721038818359
"צבא ארה""ב: ""השמדנו מערכת טילים של החות'ים בתימן""",2024-08-30T00:27:00,negative,0.9603200554847717
"רן ארז למורי התיכונים: ""ביום ראשון תהיה שביתה - ושום דבר לא יעצור אותה""",2024-08-30T14:28:24,neutral,0.6976075172424316
דיווח בלבנון: תקיפות ארטילריה בדרום המדינה,2024-08-30T11:22:01,positive,0.5215301513671875
הוארך ב-4 ימים מעצר הגנן החשוד בהתעללות בפעוטות בגן בתל אביב,2024-08-30T08:40:43,positive,0.4887312054634094
פועל נפצע קשה בנפילה מגובה במהלך שיפוצים בתל אביב,2024-08-30T08:36:43,negative,0.831710934638977
"צה""ל: עקב תקיפת משגרים בדרום לבנון רקטה חצתה לישראל והתפוצצה בשטח פתוח",2024-08-30T00:19:48,negative,0.9603200554847717
"ארה""ב: אונ' סן פרנסיסקו הסירה השקעות מחברות ביטחוניות בגלל קשריהן לישראל",2024-08-29T23:41:27,negative,0.41923418641090393
"אחרי האזעקות בצפון, דיווחים בלבנון על תקיפות בדרום המדינה",2024-08-29T23:10:33,negative,0.41923418641090393
אזעקה בגליל המערבי - באזור המרוחק מהגבול,2024-08-29T22:51:24,negative,0.41923418641090393
"דיווח ערבי: כוחות צה""ל עוזבים את מחנה הפליטים שליד טול כרם, אחרי יומיים",2024-08-29T21:29:24,positive,0.5215301513671875
"צה""ל: תקפנו חמושים שהשתלטו על שיירה הומניטרית ברפיח",2024-08-29T20:58:13,negative,0.9603200554847717
"היועמ""שית על מינוי אודליה מינס ליו""ר הרשות השנייה: ""נעשה בהיעדר סמכות""",2024-08-29T20:50:50,positive,0.4887312054634094
"סקר של ה""וול סטריט ג'ורנל"": האריס מובילה על טראמפ במרוץ לנשיאות",2024-08-29T20:42:46,negative,0.7264285683631897
"דיווח: בלינקן תמך במתקפת המנע של ישראל, גלנט ואוסטין שוחחו במהלכה",2024-08-29T20:30:12,positive,0.5215301513671875
"ברזיל: ביהמ""ש הורה על חסימת חשבונות הבנק של סטארלינק, בשל סכסוך עם מאסק",2024-08-29T20:20:17,neutral,0.6714268922805786
"3 פצועים בתאונת דרכים בחיפה, בהם אחד במצב קשה",2024-08-29T20:14:29,negative,0.6739189624786377
ג'קי צ'אן העניק לאסף יסעור את מדליית הזהב בטאקוונדו,2024-08-29T20:06:20,neutral,0.8213383555412292
גרמניה: נחזור לגרש פושעים מורשעים אפגנים בחזרה למולדתם,2024-08-30T08:34:55,neutral,0.8213383555412292
"יועץ של טראמפ מאיים על בריטניה, בצל כוונותיה להטיל אמברגו נשק על ישראל",2024-08-29T20:03:35,neutral,0.5934463739395142
"אסף יסעור אחרי הזכייה בזהב: ""אין מאושר ממני, תודה לעם ישראל שתמך""",2024-08-29T20:00:55,negative,0.41923418641090393
"ישראל לארה""ב: הירי על רכב של האו""ם בעזה - כתוצאה מ""כשל תקשורתי""",2024-08-29T19:49:41,neutral,0.5934463739395142
"הרצוג בירך את יסעור על זכייתו בזהב: ""אסף - מדינה שלמה מתרגשת איתך""",2024-08-29T19:30:16,positive,0.4887312054634094
לוחם הטאקוונדו אסף יסעור גבר על היריב הטורקי - וזכה במדליית זהב,2024-08-29T19:26:25,negative,0.7780694365501404
"ארה""ב תמכור להולנד סוללות ""פטריוט"" בשווי 224 מיליון דולר",2024-08-29T19:20:03,negative,0.41923418641090393
"משרד האוצר יעביר למולדובה 700 אש""ח כדי שתעזור לחסידי ברסלב להגיע לאומן",2024-08-29T19:09:34,neutral,0.6437302827835083
"גבר נפגע באירוע אלימות בטייבה, מצבו קשה",2024-08-29T19:00:11,neutral,0.8213383555412292
עכשיוזלנסקי קרא למדינות המערב: תנו לנו לתקוף בסיסים של רוסיה בעומק,,positive,0.5597041249275208
"עכשיובכיר בחמאס: ""הפגישות בדוחא נכשלו, המו""מ לקראת קריסה""",,positive,0.5597041249275208
"צה""ל: השריפה ליד חניתה - בשל ירי מלפני שלושה ימים",2024-08-29T16:04:44,negative,0.9603200554847717
"גלנט שוחח עם שרת ההגנה של צ'כיה: ""דנו בפרויקטים משותפים ובמצב במזה""ת""",2024-08-29T16:02:26,neutral,0.8213383555412292
"סבא""א: איראן ממשיכה להעשיר אורניום, ולא משתפת פעולה עם האו""ם",2024-08-29T15:52:30,negative,0.7264285683631897
"השר כ""ץ פרסם תמונה של חמינאי כתמנון: ""איראן מקימה חזית טרור מול ישראל""",2024-08-29T15:40:35,positive,0.4887312054634094
"""חופשי בארצנו"": ההפגנות במוצ""ש בקפלן יחזרו להתמקד במהפכה המשפטית",2024-08-29T15:38:40,positive,0.933696448802948
"קדחת מערב הנילוס: יתושות המאובחנות עם הנגיף נלכדו בנתב""ג ובעוד אזורים",2024-08-29T15:33:59,neutral,0.7520488500595093
"בנגלדש: עלה ל-1,000 מניין ההרוגים במהומות במדינה",2024-08-29T15:25:00,neutral,0.6714268922805786
"הירי לגליל המערבי: שריפה פרצה ביער ליד חניתה, הושגה שליטה על האש",2024-08-29T15:01:14,positive,0.4887312054634094
"יו""ר ארגון המורים הכריז על שביתה בתיכונים: ""מורים לא יהפכו לעובדי קבלן""",2024-08-29T14:55:43,neutral,0.5934463739395142
"דיווח: מטוס F-16 אוקראיני התרסק במתקפה הרוסית השבוע, טייס בכיר נהרג",2024-08-29T14:44:38,positive,0.5215301513671875
"מקרון וסטרמר נועדו בפריז: ""קוראים להפסקת אש מיידית""",2024-08-29T14:38:51,neutral,0.6437302827835083
"מלך ירדן: ""צריך להגיע להפסקת אש ביו""ש ובעזה, לא נהפוך לזירת קרב""",2024-08-29T14:36:25,neutral,0.6437302827835083
"רמטכ""ל אוקראינה: ""המצב בחזית קשה, משתמשים בשיטות 'לא רגילות' להגנה""",2024-08-29T14:31:40,neutral,0.6976075172424316
"בת 68 נפגעה מאוטובוס באור עקיבא, מצבה קשה",2024-08-29T14:24:16,neutral,0.6714268922805786
דיווחים: תקיפות ארטילריה בדרום לבנון. חיזבאללה לקח אחריות על ירי לישראל,2024-08-29T14:22:29,positive,0.5215301513671875
"3 פצמ""רים התפוצצו בנחל ליד מטולה, אין נפגעים",2024-08-29T14:20:44,negative,0.6739189624786377
"עכשיותאונת ה""פגע וברח"" בבני ברק: נתפסו 2 חשודים שנמלטו מהזירה",,positive,0.5597041249275208
אוקראינה: ילד נהרג בהפצצה רוסית שפגעה בגן ילדין בחרקוב,2024-08-30T12:59:46,negative,0.41923418641090393
"עכשיוצה""ל השלים תרגיל העלאת כשירות בגליל המזרחי, שדימה מעבר משגרה לחירום",,positive,0.5597041249275208
עכשיואוקראינה: ילד נהרג בהפצצה רוסית שפגעה בגן ילדין בחרקוב,,positive,0.5597041249275208
"עכשיוקיש הזמין את רן ארז ל""ישיבה דחופה"": ""אין אפשרות להשלים עם שביתה""",,positive,0.5597041249275208
"גבר נפגע במהלך עבודות שיפוצים ליד חיפה, מצבו קשה",2024-08-29T14:18:10,neutral,0.8213383555412292
"גלנט: ""נוסיף אמצעי מיגון בדרום ובצפון לקראת פתיחת שנת הלימודים""",2024-08-29T14:12:42,neutral,0.8213383555412292
"סמוטריץ' על איומי השביתה: ""מפציר במורים - תפתחו את שנת הלימודים""",2024-08-29T14:05:00,negative,0.7264285683631897
"מנהיג החות'ים בתימן: ""נמשכות ההכנות לתגובה נגד ישראל, התזמון יפתיע""",2024-08-29T13:53:50,neutral,0.6437302827835083
עכשיודיווח בלבנון: תקיפות ארטילריה בדרום המדינה,,positive,0.5597041249275208
"צה""ל הודיע על סיום המבצע במחנה הפליטים פארעה, שארך כ-30 שעות",2024-08-29T13:47:14,negative,0.9603200554847717
נקבע מותה של האישה שנורתה בנצרת,2024-08-29T13:41:34,negative,0.9535043239593506
אזעקות בגליל המערבי,2024-08-29T13:38:07,negative,0.41923418641090393
עכשיוהקבינט יתכנס ביום ראשון בירושלים,,positive,0.5597041249275208
הפלסטינים: עשרות חמושים הסגירו את עצמם מחשש לפעולה צבאית בשומרון,2024-08-29T13:37:03,positive,0.4887312054634094
"אישה נורתה ברכב בנצרת, מצבה אנוש. הרקע כנראה פלילי",2024-08-29T13:27:46,negative,0.41923418641090393
דיווחים בלבנון: ירי ארטילרי לדרום המדינה,2024-08-29T13:23:29,positive,0.5215301513671875
"הירי לגליל העליון: 3 רקטות התפוצצו בשטחים פתוחים, אין נפגעים",2024-08-29T13:18:24,positive,0.4887312054634094
המשפחות החליטו: הטקס ל-7/10 לא יתקיים במקביל לשידור הטקס הממשלתי,2024-08-29T13:15:35,positive,0.4887312054634094
עכשיוארגון הבריאות העולמי: 1.2 מיליון מנות חיסון נגד פוליו הועברו לעזה,,positive,0.5597041249275208
עכשיוהוארך ב-4 ימים מעצר הגנן החשוד בהתעללות בפעוטות בגן בתל אביב,,positive,0.5597041249275208
עכשיופועל נפצע קשה בנפילה מגובה במהלך שיפוצים בתל אביב,,positive,0.5597041249275208
אירוויזיון 2025: נחשפה העיר בשווייץ שתארח את תחרות השירה,2024-08-30T08:13:30,negative,0.41923418641090393
"גורם ישראלי לערוץ איראני: ""הפעולה בצפון השומרון תימשך ללא תאריך סיום""",2024-08-29T13:06:59,neutral,0.8213383555412292
"המבצע בג'נין וטול כרם: 12 מחבלים חוסלו, שני לוחמים נפצעו בינוני וקל",2024-08-29T13:00:00,positive,0.4887312054634094
"צה""ל: חטיבת רפיח של חמאס מוטטה. 80% מהמנהרות בפילדלפי הושמדו",2024-08-29T13:00:00,negative,0.9603200554847717
"עכשיומשרדי האוצר, הכלכלה והחקלאות: מחירי הדבש יוזלו לקראת החגים",,positive,0.5597041249275208
"5 חשודים נעצרו באשדוד בעקבות ירי שאירע הלילה, הרקע פלילי",2024-08-29T12:43:48,negative,0.7624248266220093
"נשיא איראן: ""שואפים להימנע ממתיחות, אם ייכפה עלינו משהו - נשנה גישה""",2024-08-29T12:13:32,negative,0.9535043239593506
אזעקה בגליל העליון,2024-08-29T12:10:56,negative,0.41923418641090393
המשחקים הפראלימפיים: מורן סמואל עלתה בקלות לגמר לגמר תחרות החתירה,2024-08-30T07:53:41,positive,0.4887312054634094
עכשיוהמשחקים הפראלימפיים: מורן סמואל עלתה בקלות לגמר לגמר תחרות החתירה,,positive,0.5597041249275208
"ליברמן על הפרסום ב-ynet: ""כל האחראים למחדל 7/10 חייבים ללכת הביתה""",2024-08-30T07:36:55,negative,0.7780694365501404
עשרות מחבלים חוסלו ברפיח ביממה האחרונה ו-30 מטרות טרור הותקפו ברצועה,2024-08-30T06:38:29,positive,0.5597041249275208
נעצרו גנן וגננת בחשד להתעללות בפעוטות בגן בתל אביב,2024-08-30T05:13:33,negative,0.9535043239593506
"הפלסטינים: מספר ההרוגים במבצע ביו""ש עלה ל-17",2024-08-29T11:36:18,positive,0.4887312054634094
האזעקה בגליל העליון - שווא,2024-08-29T11:25:16,positive,0.4887312054634094
דיווחים בלבנון: ישראל שברה את מחסום הקול מעל ביירות ותקפה בדרום המדינה,2024-08-29T11:11:27,positive,0.5215301513671875
"דיווח סעודי: התקדמות בסוגיות במו""מ, ציר פילדלפי עדיין בליבת המחלוקת",2024-08-29T11:06:32,positive,0.5215301513671875
איראן: הרוג ופצועים בעקבות דליפת גז במתקן של משמרות המהפכה באספהאן,2024-08-28T23:19:39,negative,0.41923418641090393
רוכב אופנוע נהרג בתל אביב,2024-08-28T22:25:43,neutral,0.6976075172424316
"צה""ל: תחקיר הירי ברכב האו""ם נמשך, ""פועלים לשיפור התיאום מול ארגוני הסיוע""",2024-08-28T21:48:50,negative,0.9603200554847717
"מאות מלווים למנוחות את רס""ר (מיל') יוחאי חי גלאם, שנהרג במרכז הרצועה",2024-08-28T21:16:54,neutral,0.6437302827835083
גופותיהם של גבר ואישה אותרו בדירה בפתח תקווה,2024-08-28T20:50:54,neutral,0.8213383555412292
"לשכת רה""מ: נתניהו מעריך את רגב, שזה עשור מובילה את הטקסים הממלכתיים",2024-08-28T20:37:30,negative,0.7780694365501404
"בעיות בהתחברות לאתר Reddit, התקלה בבדיקה",2024-08-28T20:33:20,neutral,0.6714268922805786
"צרפת: נפתחה חקירה רשמית נגד מייסד טלגרם, נאסר עליו לצאת מהמדינה",2024-08-28T20:26:27,negative,0.9603200554847717
"בשל עבודות: נחסמה היציאה מכביש 1 למזרח במחלף גנות, עד השעה 5:00",2024-08-28T20:12:13,neutral,0.6714268922805786
גלודקנופף לנתניהו: תומך בהצעת סטרוק לאסור על הצלב האדום לבקר מחבלים,2024-08-28T19:31:12,neutral,0.8213383555412292
אישום בטרור נגד האלג'יראי שפוצץ 2 כלי רכב ליד בית כנסת בצרפת,2024-08-28T19:23:04,negative,0.41923418641090393
"רחפן של חיזבאללה נפל בקיבוץ דן שבגליל העליון, אין נפגעים",2024-08-28T19:06:36,neutral,0.6976075172424316
החות'ים ינצרו את האש ויאפשרו לגרור את מכלית הנפט שנפגעה בים האדום,2024-08-28T18:57:51,positive,0.4887312054634094
"מתפ""ש: 216 משאיות עם סיוע הומניטרי הועברו היום לעזה",2024-08-28T18:47:21,neutral,0.6437302827835083
